time,tagID,x,y,z,quality,n_dist,anchorID_1,dist_1,anchorID_2,dist_2,anchorID_3,dist_3,anchorID_4,dist_4,anchorID_5,dist_5,ax,ay,az,gx,gy,gz,mx,my,mz,A1,A2,A3,A4,A5,distance
2021-01-21 12:26:11.600,bleT2,0.0,0.0,0.0,0.0,3,bleA5,-57,bleA6,-56.0,bleA2,-70.0,,,,,932.629,-112.728,-270.718,1120,-4200,2590,-207.0,541.5,175.5,-70.0,,,-57.0,-56.0,0.0
2021-01-21 12:26:11.700,bleT2,0.0,0.0,0.0,0.0,5,bleA3,-65,bleA2,-69.0,bleA4,-59.0,bleA6,-60.0,bleA5,-54.0,939.705,-111.325,-270.474,5460,490,-1680,-231.0,537.0,183.0,-69.0,-65.0,-59.0,-54.0,-60.0,0.0
2021-01-21 12:26:11.800,bleT2,0.0,0.0,0.0,0.0,5,bleA3,-70,bleA4,-58.0,bleA6,-56.0,bleA5,-57.0,bleA2,-70.0,927.871,-93.94,-253.272,5040,840,140,-241.5,537.0,183.0,-70.0,-70.0,-58.0,-57.0,-56.0,0.0
2021-01-21 12:26:11.900,bleT2,0.0,0.0,0.0,0.0,5,bleA2,-69,bleA4,-60.0,bleA5,-59.0,bleA6,-65.0,bleA3,-65.0,936.899,-107.787,-253.577,350,-1470,0,-229.5,538.5,163.5,-69.0,-65.0,-60.0,-59.0,-65.0,0.0
2021-01-21 12:26:12.000,bleT2,0.0,0.0,0.0,0.0,4,bleA4,-61,bleA3,-72.0,bleA2,-69.0,bleA6,-53.0,,,930.189,-150.914,-320.189,4270,-4900,-910,-231.0,544.5,180.0,-69.0,-72.0,-61.0,,-53.0,0.0
2021-01-21 12:26:12.200,bleT2,0.0,0.0,0.0,0.0,5,bleA5,-67,bleA3,-66.0,bleA2,-62.0,bleA4,-63.0,bleA6,-79.0,889.868,-207.583,-372.039,21280,2030,-1330,-244.5,541.5,183.0,-62.0,-66.0,-63.0,-67.0,-79.0,0.0
2021-01-21 12:26:12.300,bleT2,0.0,0.0,0.0,0.0,5,bleA4,-65,bleA6,-52.0,bleA3,-65.0,bleA2,-71.0,bleA5,-63.0,886.513,-211.792,-323.3,46620,5880,-5250,-252.0,556.5,196.5,-71.0,-65.0,-65.0,-63.0,-52.0,0.0
2021-01-21 12:26:12.400,bleT2,0.0,0.0,0.0,0.0,4,bleA2,-71,bleA4,-63.0,bleA6,-66.0,bleA5,-51.0,,,915.793,-91.012,-331.718,73080,-2170,-7210,-273.0,540.0,193.5,-71.0,,-63.0,-51.0,-66.0,0.0
2021-01-21 12:26:12.500,bleT2,0.0,0.0,0.0,0.0,5,bleA4,-65,bleA6,-62.0,bleA3,-73.0,bleA2,-76.0,bleA5,-55.0,917.928,-67.161,-259.189,81200,-1120,-6370,-315.0,528.0,211.5,-76.0,-73.0,-65.0,-55.0,-62.0,0.0
2021-01-21 12:26:12.600,bleT2,0.0,0.0,0.0,0.0,5,bleA4,-60,bleA5,-53.0,bleA6,-64.0,bleA3,-73.0,bleA2,-59.0,933.361,-122.976,-216.428,105350,-36890,-26390,-358.5,529.5,217.5,-59.0,-73.0,-60.0,-53.0,-64.0,0.0
2021-01-21 12:26:12.700,bleT2,0.0,0.0,0.0,0.0,5,bleA4,-51,bleA6,-66.0,bleA5,-55.0,bleA3,-69.0,bleA2,-73.0,942.877,-1.342,-417.85,168910,-64820,-36750,-462.0,510.0,229.5,-73.0,-69.0,-51.0,-55.0,-66.0,0.0
2021-01-21 12:26:12.800,bleT2,0.0,0.0,0.0,0.0,5,bleA3,-64,bleA2,-76.0,bleA4,-53.0,bleA5,-61.0,bleA6,-66.0,896.761,-81.435,-277.55,144550,-28280,-66710,-517.5,493.5,199.5,-76.0,-64.0,-53.0,-61.0,-66.0,0.0
2021-01-21 12:26:12.900,bleT2,0.0,0.0,0.0,0.0,5,bleA3,-71,bleA2,-66.0,bleA4,-57.0,bleA6,-62.0,bleA5,-53.0,974.963,-95.709,-381.372,144270,-60970,-52430,-549.0,490.5,186.0,-66.0,-71.0,-57.0,-53.0,-62.0,0.0
2021-01-21 12:26:13.000,bleT2,0.0,0.0,0.0,0.0,4,bleA2,-65,bleA4,-56.0,bleA6,-65.0,bleA5,-56.0,,,937.082,-104.066,-359.046,124600,-22820,-53340,-589.5,501.0,165.0,-65.0,,-56.0,-56.0,-65.0,0.0
2021-01-21 12:26:13.100,bleT2,0.0,0.0,0.0,0.0,5,bleA4,-54,bleA6,-67.0,bleA3,-70.0,bleA2,-61.0,bleA5,-61.0,960.018,-93.574,-286.761,132090,-14560,-35700,-610.5,505.5,121.5,-61.0,-70.0,-54.0,-61.0,-67.0,0.0
2021-01-21 12:26:13.200,bleT2,0.0,0.0,0.0,0.0,5,bleA2,-61,bleA4,-66.0,bleA5,-61.0,bleA6,-62.0,bleA3,-58.0,931.775,-97.539,-280.051,110740,2730,-37660,-628.5,513.0,58.5,-61.0,-58.0,-66.0,-61.0,-62.0,0.0
2021-01-21 12:26:13.300,bleT2,0.0,0.0,0.0,0.0,5,bleA4,-49,bleA6,-79.0,bleA3,-68.0,bleA2,-63.0,bleA5,-60.0,925.553,-145.607,-257.847,91210,-10710,-20160,-628.5,544.5,12.0,-63.0,-68.0,-49.0,-60.0,-79.0,0.0
2021-01-21 12:26:13.400,bleT2,0.0,0.0,0.0,0.0,2,bleA5,-53,bleA6,-63.0,,,,,,,921.283,-168.909,-235.155,74200,-10080,-14840,-634.5,532.5,-15.0,,,,-53.0,-63.0,0.0
2021-01-21 12:26:13.500,bleT2,0.0,0.0,0.0,0.0,5,bleA3,-69,bleA2,-59.0,bleA4,-56.0,bleA6,-66.0,bleA5,-68.0,948.794,-95.831,-262.3,54460,-14210,-9870,-631.5,537.0,-28.5,-59.0,-69.0,-56.0,-68.0,-66.0,0.0
2021-01-21 12:26:13.600,bleT2,0.0,0.0,0.0,0.0,5,bleA2,-65,bleA5,-55.0,bleA6,-63.0,bleA4,-61.0,bleA3,-69.0,940.925,-68.198,-237.717,43330,-13300,-6720,-628.5,541.5,-51.0,-65.0,-69.0,-61.0,-55.0,-63.0,0.0
2021-01-21 12:26:13.700,bleT2,0.0,0.0,0.0,0.0,4,bleA4,-50,bleA6,-60.0,bleA5,-56.0,bleA2,-62.0,,,940.498,-82.655,-275.476,43330,-19670,-22260,-610.5,549.0,-51.0,-62.0,,-50.0,-56.0,-60.0,0.0
2021-01-21 12:26:13.800,bleT2,0.0,0.0,0.0,0.0,5,bleA2,-58,bleA4,-66.0,bleA5,-56.0,bleA6,-66.0,bleA3,-70.0,927.322,-56.913,-218.319,40110,3570,-29050,-598.5,568.5,-69.0,-58.0,-70.0,-66.0,-56.0,-66.0,0.0
2021-01-21 12:26:13.900,bleT2,0.0,0.0,0.0,0.0,5,bleA3,-66,bleA2,-57.0,bleA4,-51.0,bleA6,-71.0,bleA5,-63.0,1176.202,84.912,-442.433,48650,-4060,-22820,-574.5,571.5,-91.5,-57.0,-66.0,-51.0,-63.0,-71.0,0.0
2021-01-21 12:26:14.000,bleT2,0.0,0.0,0.0,0.0,5,bleA5,-58,bleA3,-73.0,bleA2,-60.0,bleA4,-60.0,bleA6,-68.0,1206.336,-137.982,-489.037,5110,2310,-26950,-574.5,582.0,-100.5,-60.0,-73.0,-60.0,-58.0,-68.0,0.0
2021-01-21 12:26:14.100,bleT2,0.0,0.0,0.0,0.0,5,bleA4,-52,bleA3,-63.0,bleA2,-61.0,bleA6,-61.0,bleA5,-57.0,918.233,-64.782,-125.965,8820,6720,2100,-558.0,585.0,-76.5,-61.0,-63.0,-52.0,-57.0,-61.0,0.0
2021-01-21 12:26:14.300,bleT2,0.0,0.0,0.0,0.0,4,bleA3,-65,bleA2,-59.0,bleA4,-67.0,bleA6,-65.0,,,953.308,-142.13,-280.356,-3920,2870,6300,-571.5,568.5,-69.0,-59.0,-65.0,-67.0,,-65.0,0.0
2021-01-21 12:26:14.400,bleT2,0.0,0.0,0.0,0.0,5,bleA3,-65,bleA2,-60.0,bleA4,-54.0,bleA6,-60.0,bleA5,-56.0,912.438,-142.13,-261.385,-4550,5880,2310,-574.5,576.0,-73.5,-60.0,-65.0,-54.0,-56.0,-60.0,0.0
2021-01-21 12:26:14.500,bleT2,0.0,0.0,0.0,0.0,5,bleA4,-75,bleA5,-56.0,bleA2,-58.0,bleA6,-65.0,bleA3,-61.0,911.218,-156.77,-264.191,-10150,-4620,2520,-579.0,559.5,-69.0,-58.0,-61.0,-75.0,-56.0,-65.0,0.0
2021-01-21 12:26:14.600,bleT2,0.0,0.0,0.0,0.0,5,bleA3,-64,bleA2,-58.0,bleA4,-53.0,bleA6,-60.0,bleA5,-57.0,900.787,-201.178,-392.23,-6440,-29540,210,-589.5,573.0,-69.0,-58.0,-64.0,-53.0,-57.0,-60.0,0.0
2021-01-21 12:26:14.700,bleT2,0.0,0.0,0.0,0.0,1,bleA5,-55,,,,,,,,,915.671,-134.871,-296.521,-4620,-1190,3850,-574.5,570.0,-60.0,,,,-55.0,,0.0
2021-01-21 12:26:14.800,bleT2,0.0,0.0,0.0,0.0,5,bleA3,-63,bleA2,-58.0,bleA5,-58.0,bleA4,-54.0,bleA6,-57.0,915.427,-133.407,-326.289,-3780,-3570,420,-583.5,561.0,-46.5,-58.0,-63.0,-54.0,-58.0,-57.0,0.0
2021-01-21 12:26:14.900,bleT2,0.0,0.0,0.0,0.0,5,bleA3,-60,bleA2,-60.0,bleA4,-67.0,bleA6,-68.0,bleA5,-55.0,909.998,-131.821,-313.906,-3080,-840,2100,-585.0,570.0,-51.0,-60.0,-60.0,-67.0,-55.0,-68.0,0.0
2021-01-21 12:26:15.000,bleT2,0.0,0.0,0.0,0.0,4,bleA4,-54,bleA6,-58.0,bleA3,-64.0,bleA5,-57.0,,,921.283,-131.516,-307.257,-3640,-1820,-630,-579.0,561.0,-61.5,,-64.0,-54.0,-57.0,-58.0,0.0
2021-01-21 12:26:15.100,bleT2,0.0,0.0,0.0,0.0,5,bleA2,-59,bleA4,-65.0,bleA5,-56.0,bleA6,-66.0,bleA3,-70.0,917.684,-120.048,-307.867,-2730,-840,140,-577.5,568.5,-55.5,-59.0,-70.0,-65.0,-56.0,-66.0,0.0
2021-01-21 12:26:15.200,bleT2,0.0,0.0,0.0,0.0,5,bleA4,-55,bleA6,-57.0,bleA5,-57.0,bleA3,-64.0,bleA2,-58.0,921.771,-127.185,-318.603,-1820,-70,1260,-583.5,567.0,-49.5,-58.0,-64.0,-55.0,-57.0,-57.0,0.0
2021-01-21 12:26:15.300,bleT2,0.0,0.0,0.0,0.0,2,bleA5,-56,bleA2,-58.0,,,,,,,921.954,-124.745,-296.643,-70,1400,-560,-579.0,564.0,-51.0,-58.0,,,-56.0,,0.0
2021-01-21 12:26:15.300,bleT2,0.0,0.0,0.0,0.0,3,bleA3,-60,bleA4,-64.0,bleA6,-65.0,,,,,920.002,-120.048,-310.368,-770,-980,-1960,-588.0,562.5,-55.5,,-60.0,-64.0,,-65.0,0.0
2021-01-21 12:26:15.400,bleT2,0.0,0.0,0.0,0.0,5,bleA3,-63,bleA2,-58.0,bleA4,-54.0,bleA5,-57.0,bleA6,-58.0,921.71,-124.44,-308.172,-1120,-490,-1820,-585.0,573.0,-51.0,-58.0,-63.0,-54.0,-57.0,-58.0,0.0
2021-01-21 12:26:15.500,bleT2,0.0,0.0,0.0,0.0,5,bleA3,-60,bleA2,-58.0,bleA4,-64.0,bleA5,-53.0,bleA6,-62.0,922.503,-119.621,-300.608,0,210,-1750,-583.5,568.5,-45.0,-58.0,-60.0,-64.0,-53.0,-62.0,0.0
2021-01-21 12:26:15.600,bleT2,0.0,0.0,0.0,0.0,5,bleA3,-63,bleA2,-58.0,bleA4,-54.0,bleA5,-58.0,bleA6,-58.0,926.224,-118.401,-300.913,-280,3780,-420,-576.0,573.0,-54.0,-58.0,-63.0,-54.0,-58.0,-58.0,0.0
2021-01-21 12:26:15.700,bleT2,0.0,0.0,0.0,0.0,5,bleA2,-58,bleA4,-65.0,bleA5,-54.0,bleA6,-63.0,bleA3,-60.0,927.505,-115.229,-304.634,-280,-210,490,-576.0,568.5,-55.5,-58.0,-60.0,-65.0,-54.0,-63.0,0.0
2021-01-21 12:26:15.800,bleT2,0.0,0.0,0.0,0.0,5,bleA4,-54,bleA6,-56.0,bleA3,-63.0,bleA2,-58.0,bleA5,-57.0,922.015,-120.658,-307.013,-910,210,630,-580.5,567.0,-52.5,-58.0,-63.0,-54.0,-57.0,-56.0,0.0
2021-01-21 12:26:15.900,bleT2,0.0,0.0,0.0,0.0,5,bleA2,-58,bleA4,-63.0,bleA5,-53.0,bleA6,-63.0,bleA3,-60.0,923.418,-129.259,-301.34,0,70,630,-571.5,571.5,-51.0,-58.0,-60.0,-63.0,-53.0,-63.0,0.0
2021-01-21 12:26:16.000,bleT2,0.0,0.0,0.0,0.0,5,bleA4,-54,bleA6,-56.0,bleA3,-62.0,bleA2,-58.0,bleA5,-58.0,920.368,-132.065,-298.229,280,-910,770,-586.5,564.0,-51.0,-58.0,-62.0,-54.0,-58.0,-56.0,0.0
2021-01-21 12:26:16.100,bleT2,0.0,0.0,0.0,0.0,4,bleA3,-60,bleA2,-57.0,bleA4,-64.0,bleA6,-64.0,,,915.976,-127.429,-301.401,0,-420,-490,-588.0,568.5,-55.5,-57.0,-60.0,-64.0,,-64.0,0.0
2021-01-21 12:26:16.200,bleT2,0.0,0.0,0.0,0.0,5,bleA4,-54,bleA6,-56.0,bleA3,-61.0,bleA2,-58.0,bleA5,-58.0,920.368,-136.457,-308.477,-210,-2170,-910,-594.0,568.5,-49.5,-58.0,-61.0,-54.0,-58.0,-56.0,0.0
2021-01-21 12:26:16.400,bleT2,0.0,0.0,0.0,0.0,5,bleA2,-59,bleA4,-65.0,bleA5,-56.0,bleA6,-65.0,bleA3,-72.0,918.477,-137.372,-298.168,630,210,-910,-585.0,564.0,-49.5,-59.0,-72.0,-65.0,-56.0,-65.0,0.0
2021-01-21 12:26:16.500,bleT2,0.0,0.0,0.0,0.0,5,bleA4,-54,bleA6,-57.0,bleA3,-61.0,bleA2,-58.0,bleA5,-59.0,925.919,-136.091,-315.736,1330,-1540,-1750,-588.0,570.0,-60.0,-58.0,-61.0,-54.0,-59.0,-57.0,0.0
2021-01-21 12:26:16.600,bleT2,0.0,0.0,0.0,0.0,3,bleA3,-71,bleA2,-59.0,bleA5,-57.0,,,,,926.529,-134.627,-301.157,1680,-910,-2240,-592.5,567.0,-52.5,-59.0,-71.0,,-57.0,,0.0
2021-01-21 12:26:16.700,bleT2,0.0,0.0,0.0,0.0,5,bleA5,-60,bleA6,-57.0,bleA3,-61.0,bleA2,-58.0,bleA4,-54.0,925.675,-137.128,-301.767,2660,-1190,-1680,-582.0,558.0,-54.0,-58.0,-61.0,-54.0,-60.0,-57.0,0.0
2021-01-21 12:26:16.800,bleT2,0.0,0.0,0.0,0.0,5,bleA2,-59,bleA4,-74.0,bleA5,-57.0,bleA6,-64.0,bleA3,-71.0,925.797,-135.786,-308.782,2800,-1540,-1400,-582.0,568.5,-52.5,-59.0,-71.0,-74.0,-57.0,-64.0,0.0
2021-01-21 12:26:16.900,bleT2,0.0,0.0,0.0,0.0,5,bleA4,-54,bleA5,-61.0,bleA6,-57.0,bleA3,-61.0,bleA2,-58.0,923.723,-132.736,-299.449,2800,-980,-1050,-586.5,567.0,-51.0,-58.0,-61.0,-54.0,-61.0,-57.0,0.0
2021-01-21 12:26:17.000,bleT2,0.0,0.0,0.0,0.0,5,bleA3,-61,bleA2,-58.0,bleA5,-59.0,bleA4,-79.0,bleA6,-63.0,923.906,-136.945,-303.17,1820,-280,-490,-577.5,562.5,-51.0,-58.0,-61.0,-79.0,-59.0,-63.0,0.0
2021-01-21 12:26:17.100,bleT2,0.0,0.0,0.0,0.0,5,bleA3,-61,bleA2,-58.0,bleA4,-54.0,bleA5,-62.0,bleA6,-57.0,922.259,-144.021,-299.266,1890,-420,-2240,-582.0,577.5,-45.0,-58.0,-61.0,-54.0,-62.0,-57.0,0.0
2021-01-21 12:26:17.200,bleT2,0.0,0.0,0.0,0.0,5,bleA5,-61,bleA3,-62.0,bleA2,-58.0,bleA4,-74.0,bleA6,-63.0,919.148,-133.102,-299.632,1470,-1400,-2310,-576.0,568.5,-48.0,-58.0,-62.0,-74.0,-61.0,-63.0,0.0
2021-01-21 12:26:17.300,bleT2,0.0,0.0,0.0,0.0,5,bleA4,-54,bleA5,-62.0,bleA6,-58.0,bleA3,-60.0,bleA2,-58.0,922.137,-128.466,-291.275,420,-350,-1750,-574.5,565.5,-48.0,-58.0,-60.0,-54.0,-62.0,-58.0,0.0
2021-01-21 12:26:17.400,bleT2,0.0,0.0,0.0,0.0,5,bleA3,-62,bleA2,-58.0,bleA4,-70.0,bleA5,-62.0,bleA6,-62.0,920.124,-127.49,-310.246,0,140,-1120,-564.0,562.5,-60.0,-58.0,-62.0,-70.0,-62.0,-62.0,0.0
2021-01-21 12:26:17.500,bleT2,0.0,0.0,0.0,0.0,5,bleA4,-54,bleA3,-60.0,bleA2,-59.0,bleA6,-56.0,bleA5,-62.0,907.436,-148.047,-307.318,-1540,-700,-1750,-580.5,580.5,-54.0,-59.0,-60.0,-54.0,-62.0,-56.0,0.0
2021-01-21 12:26:17.600,bleT2,0.0,0.0,0.0,0.0,5,bleA6,-61,bleA5,-63.0,bleA3,-63.0,bleA2,-58.0,bleA4,-65.0,907.619,-156.343,-308.904,-2100,-3710,-4130,-583.5,573.0,-51.0,-58.0,-63.0,-65.0,-63.0,-61.0,0.0
2021-01-21 12:26:17.700,bleT2,0.0,0.0,0.0,0.0,5,bleA4,-54,bleA6,-60.0,bleA3,-63.0,bleA2,-61.0,bleA5,-61.0,920.978,-153.049,-311.71,-770,-2240,-4690,-559.5,577.5,-45.0,-61.0,-63.0,-54.0,-61.0,-60.0,0.0
2021-01-21 12:26:17.800,bleT2,0.0,0.0,0.0,0.0,4,bleA2,-57,bleA4,-61.0,bleA5,-66.0,bleA6,-61.0,,,920.002,-143.411,-312.076,210,-1050,-2170,-579.0,571.5,-45.0,-57.0,,-61.0,-66.0,-61.0,0.0
2021-01-21 12:26:17.900,bleT2,0.0,0.0,0.0,0.0,5,bleA4,-56,bleA5,-57.0,bleA6,-56.0,bleA3,-75.0,bleA2,-61.0,919.331,-164.029,-309.758,-630,-1330,770,-570.0,580.5,-43.5,-61.0,-75.0,-56.0,-57.0,-56.0,0.0
2021-01-21 12:26:18.000,bleT2,0.0,0.0,0.0,0.0,5,bleA2,-62,bleA4,-56.0,bleA6,-68.0,bleA5,-75.0,bleA3,-67.0,894.26,-99.247,-234.789,-9590,5180,-6230,-576.0,568.5,-46.5,-62.0,-67.0,-56.0,-75.0,-68.0,0.0
2021-01-21 12:26:18.100,bleT2,0.0,0.0,0.0,0.0,5,bleA3,-87,bleA2,-67.0,bleA5,-66.0,bleA4,-65.0,bleA6,-65.0,992.043,-192.394,-154.635,-6580,6440,-4620,-570.0,579.0,-46.5,-67.0,-87.0,-65.0,-66.0,-65.0,0.0
2021-01-21 12:26:18.200,bleT2,0.0,0.0,0.0,0.0,5,bleA3,-67,bleA2,-66.0,bleA4,-51.0,bleA6,-65.0,bleA5,-64.0,948.611,-87.84,-234.911,-7000,6510,-6230,-559.5,579.0,-39.0,-66.0,-67.0,-51.0,-64.0,-65.0,0.0
2021-01-21 12:26:18.300,bleT2,0.0,0.0,0.0,0.0,5,bleA4,-62,bleA6,-64.0,bleA3,-69.0,bleA2,-63.0,bleA5,-60.0,853.146,-50.02,-253.15,8960,-6020,910,-555.0,565.5,-37.5,-63.0,-69.0,-62.0,-60.0,-64.0,0.0
2021-01-21 12:26:18.500,bleT2,0.0,0.0,0.0,0.0,5,bleA5,-66,bleA3,-66.0,bleA2,-65.0,bleA4,-44.0,bleA6,-61.0,930.433,-135.298,-193.98,11410,9870,-9730,-561.0,570.0,-34.5,-65.0,-66.0,-44.0,-66.0,-61.0,0.0
2021-01-21 12:26:18.600,bleT2,0.0,0.0,0.0,0.0,5,bleA4,-50,bleA6,-57.0,bleA5,-58.0,bleA3,-65.0,bleA2,-62.0,1013.149,-140.971,-249.856,15960,-6510,5950,-561.0,571.5,-40.5,-62.0,-65.0,-50.0,-58.0,-57.0,0.0
2021-01-21 12:26:18.700,bleT2,0.0,0.0,0.0,0.0,5,bleA2,-74,bleA4,-46.0,bleA5,-73.0,bleA6,-67.0,bleA3,-67.0,1019.371,-180.926,-323.422,27580,1540,9870,-556.5,577.5,-51.0,-74.0,-67.0,-46.0,-73.0,-67.0,0.0
2021-01-21 12:26:18.800,bleT2,0.0,0.0,0.0,0.0,5,bleA3,-64,bleA2,-65.0,bleA4,-47.0,bleA5,-65.0,bleA6,-66.0,764.513,32.94,-284.931,17850,23450,2520,-571.5,553.5,-64.5,-65.0,-64.0,-47.0,-65.0,-66.0,0.0
2021-01-21 12:26:18.900,bleT2,0.0,0.0,0.0,0.0,5,bleA5,-63,bleA3,-70.0,bleA2,-66.0,bleA4,-50.0,bleA6,-62.0,844.545,-155.123,-529.724,5530,6370,-10290,-565.5,553.5,-78.0,-66.0,-70.0,-50.0,-63.0,-62.0,0.0
2021-01-21 12:26:19.000,bleT2,0.0,0.0,0.0,0.0,5,bleA2,-73,bleA3,-80.0,bleA4,-50.0,bleA6,-59.0,bleA5,-65.0,833.138,-106.323,-239.364,-5740,11130,-10710,-552.0,568.5,-76.5,-73.0,-80.0,-50.0,-65.0,-59.0,0.0
2021-01-21 12:26:19.100,bleT2,0.0,0.0,0.0,0.0,5,bleA5,-62,bleA3,-68.0,bleA2,-60.0,bleA4,-62.0,bleA6,-63.0,910.913,-125.782,-258.701,-18480,1820,3220,-567.0,570.0,-72.0,-60.0,-68.0,-62.0,-62.0,-63.0,0.0
2021-01-21 12:26:19.200,bleT2,0.0,0.0,0.0,0.0,5,bleA3,-71,bleA2,-66.0,bleA5,-60.0,bleA6,-66.0,bleA4,-50.0,945.988,-170.678,-228.628,-41580,-4060,4410,-565.5,561.0,-58.5,-66.0,-71.0,-50.0,-60.0,-66.0,0.0
2021-01-21 12:26:19.300,bleT2,0.0,0.0,0.0,0.0,5,bleA5,-61,bleA6,-59.0,bleA3,-63.0,bleA2,-59.0,bleA4,-53.0,979.111,-77.836,-325.313,-44450,11620,28000,-573.0,553.5,-46.5,-59.0,-63.0,-53.0,-61.0,-59.0,0.0
2021-01-21 12:26:19.400,bleT2,0.0,0.0,0.0,0.0,5,bleA3,-70,bleA2,-70.0,bleA4,-57.0,bleA6,-65.0,bleA5,-53.0,1010.343,-252.174,-258.213,-72450,33880,28000,-598.5,547.5,-27.0,-70.0,-70.0,-57.0,-53.0,-65.0,0.0
2021-01-21 12:26:19.500,bleT2,0.0,0.0,0.0,0.0,5,bleA5,-57,bleA6,-56.0,bleA3,-70.0,bleA2,-66.0,bleA4,-56.0,965.203,-78.08,-435.723,-64470,-18200,45780,-619.5,514.5,-30.0,-66.0,-70.0,-56.0,-57.0,-56.0,0.0
2021-01-21 12:26:19.600,bleT2,0.0,0.0,0.0,0.0,5,bleA4,-65,bleA3,-71.0,bleA6,-65.0,bleA2,-68.0,bleA5,-62.0,952.942,50.264,-453.535,-83790,-38570,29400,-640.5,507.0,-1.5,-68.0,-71.0,-65.0,-62.0,-65.0,0.0
2021-01-21 12:26:19.700,bleT2,0.0,0.0,0.0,0.0,5,bleA5,-62,bleA3,-65.0,bleA2,-61.0,bleA4,-52.0,bleA6,-65.0,893.833,36.905,-385.642,-75110,-11060,21280,-636.0,495.0,39.0,-61.0,-65.0,-52.0,-62.0,-65.0,0.0
2021-01-21 12:26:19.800,bleT2,0.0,0.0,0.0,0.0,5,bleA4,-53,bleA6,-61.0,bleA3,-67.0,bleA2,-56.0,bleA5,-55.0,918.904,-5.612,-348.859,-87570,1400,7280,-627.0,496.5,63.0,-56.0,-67.0,-53.0,-55.0,-61.0,0.0
2021-01-21 12:26:19.900,bleT2,0.0,0.0,0.0,0.0,3,bleA5,-53,bleA6,-64.0,bleA4,-56.0,,,,,940.681,-13.847,-313.967,-71960,-350,22050,-622.5,498.0,109.5,,,-56.0,-53.0,-64.0,0.0
2021-01-21 12:26:20.000,bleT2,0.0,0.0,0.0,0.0,5,bleA5,-54,bleA4,-59.0,bleA6,-65.0,bleA3,-65.0,bleA2,-56.0,940.01,-10.675,-324.459,-54810,8400,35420,-618.0,478.5,129.0,-56.0,-65.0,-59.0,-54.0,-65.0,0.0
2021-01-21 12:26:20.100,bleT2,0.0,0.0,0.0,0.0,5,bleA3,-62,bleA2,-59.0,bleA4,-59.0,bleA6,-62.0,bleA5,-52.0,908.595,-145.18,-422.059,-42210,2170,34090,-610.5,459.0,139.5,-59.0,-62.0,-59.0,-52.0,-62.0,0.0
2021-01-21 12:26:20.200,bleT2,0.0,0.0,0.0,0.0,2,bleA2,-62,bleA5,-57.0,,,,,,,980.88,-138.653,-480.314,-32060,-6230,29120,-615.0,450.0,159.0,-62.0,,,-57.0,,0.0
2021-01-21 12:26:20.300,bleT2,0.0,0.0,0.0,0.0,4,bleA5,-48,bleA6,-61.0,bleA3,-68.0,bleA4,-77.0,,,765.306,0.854,-401.685,-16170,16310,10010,-627.0,432.0,166.5,,-68.0,-77.0,-48.0,-61.0,0.0
2021-01-21 12:26:20.400,bleT2,0.0,0.0,0.0,0.0,5,bleA4,-49,bleA6,-61.0,bleA5,-57.0,bleA3,-70.0,bleA2,-66.0,1937.787,151.951,-1589.904,-19880,203070,28630,-607.5,525.0,100.5,-66.0,-70.0,-49.0,-57.0,-61.0,0.0
2021-01-21 12:26:20.600,bleT2,0.0,0.0,0.0,0.0,4,bleA6,-66,bleA5,-52.0,bleA3,-71.0,bleA2,-65.0,,,949.587,-254.919,25.62,-23240,209860,-44100,-571.5,612.0,-21.0,-65.0,-71.0,,-52.0,-66.0,0.0
2021-01-21 12:26:20.700,bleT2,0.0,0.0,0.0,0.0,3,bleA4,-53,bleA6,-58.0,bleA3,-65.0,,,,,981.551,-177.693,119.499,-27580,61040,-1470,-577.5,613.5,6.0,,-65.0,-53.0,,-58.0,0.0
2021-01-21 12:26:20.700,bleT2,0.0,0.0,0.0,0.0,2,bleA2,-69,bleA5,-67.0,,,,,,,970.51,-466.65,399.001,-110950,-108220,3500,-577.5,607.5,-16.5,-69.0,,,-67.0,,0.0
2021-01-21 12:26:20.800,bleT2,0.0,0.0,0.0,0.0,4,bleA5,-49,bleA3,-84.0,bleA2,-66.0,bleA4,-66.0,,,-627.324,193.248,-354.41,-324940,-360710,67620,-465.0,540.0,169.5,-66.0,-84.0,-66.0,-49.0,,0.0
2021-01-21 12:26:20.900,bleT2,0.0,0.0,0.0,0.0,5,bleA3,-67,bleA2,-68.0,bleA4,-55.0,bleA6,-61.0,bleA5,-47.0,-1694.031,1495.354,-950.624,142520,387800,-79380,-573.0,396.0,322.5,-68.0,-67.0,-55.0,-47.0,-61.0,0.0
2021-01-21 12:26:21.000,bleT2,0.0,0.0,0.0,0.0,5,bleA2,-59,bleA4,-66.0,bleA6,-65.0,bleA3,-66.0,bleA5,-51.0,1136.674,-1260.626,-92.659,-194460,-63840,102620,-552.0,375.0,301.5,-59.0,-66.0,-66.0,-51.0,-65.0,0.0
2021-01-21 12:26:21.100,bleT2,0.0,0.0,0.0,0.0,5,bleA4,-63,bleA6,-64.0,bleA5,-66.0,bleA3,-66.0,bleA2,-68.0,490.44,-534.787,-275.049,-187670,76230,95830,-495.0,399.0,357.0,-68.0,-66.0,-63.0,-66.0,-64.0,0.0
