timestamp,tagID,pos_x,pos_y,pos_z,quality,n_dist,anchorID_1,dist_1,anchorID_2,dist_2,anchorID_3,dist_3,anchorID_4,dist_4,anchorID_5,dist_5,accelerometro,ax,ay,az,giroscopio,gx,gy,gz,magnetometro,mx,my,mz
20:46.9,bleT2,-,-,-,0,5,bleA2,-70,bleA4,-65,bleA3,-68,bleA5,-54,bleA6,-64,A,-87.718,-1014.247,-425.109,G,-11690,-153790,-6160,M,-702,226.5,78
20:47.0,bleT2,-,-,-,0,4,bleA5,-51,bleA6,-55,bleA4,-62,bleA3,-65,A,1.891,-955.931,-99.491,G,-16590,-121170,-1540,M,-705,169.5,58.5,,
20:47.1,bleT2,-,-,-,0,4,bleA6,-67,bleA4,-56,bleA2,-70,bleA5,-54,A,91.683,-922.503,-131.333,G,49700,-92260,-26530,M,-708,141,37.5,,
20:47.2,bleT2,-,-,-,0,3,bleA5,-55,bleA6,-66,bleA4,-54,A,-31.842,-1109.407,-179.706,G,27860,-91770,-6580,M,-711,108,4.5,,,,
20:47.3,bleT2,-,-,-,0,4,bleA4,-57,bleA5,-64,bleA6,-59,bleA2,-64,A,421.327,-916.708,199.775,G,71260,-25340,-26530,M,-738,114,-37.5,,
20:47.4,bleT2,-,-,-,0,5,bleA2,-65,bleA4,-72,bleA3,-63,bleA5,-62,bleA6,-59,A,-4.27,-993.08,-122.61,G,28280,-50330,-1470,M,-742.5,106.5,-69
20:47.5,bleT2,-,-,-,0,4,bleA5,-60,bleA6,-60,bleA4,-62,bleA2,-67,A,146.583,-1004.853,32.879,G,1260,-25620,11900,M,-741,111,-85.5,,
20:47.6,bleT2,-,-,-,0,4,bleA5,-60,bleA4,-75,bleA2,-68,bleA6,-58,A,99.552,-976.488,156.343,G,-34230,18550,-560,M,-738,100.5,-81,,
20:47.7,bleT2,-,-,-,0,2,bleA4,-66,bleA2,-67,A,175.985,-950.807,158.112,G,17430,8820,2310,M,-744,108,-88.5,,,,,,
20:47.8,bleT2,-,-,-,0,5,bleA2,-66,bleA3,-60,bleA5,-58,bleA6,-58,bleA4,-62,A,229.055,-1020.347,6.527,G,-14910,23660,-11340,M,-741,100.5,-67.5
20:47.9,bleT2,-,-,-,0,4,bleA6,-63,bleA4,-66,bleA2,-64,bleA5,-62,A,204.411,-1017.907,1.525,G,-17570,82880,-2380,M,-747,132,-54,,
20:48.0,bleT2,-,-,-,0,2,bleA5,-65,bleA2,-60,A,143.411,-1058.533,-122.793,G,-27510,14420,13300,M,-733.5,142.5,-27,,,,,,
20:48.0,bleT2,-,-,-,0,3,bleA4,-59,bleA3,-83,bleA6,-68,A,68.564,-845.277,71.004,G,12180,53060,15330,M,-738,136.5,-22.5,,,,
20:48.1,bleT2,-,-,-,0,4,bleA6,-55,bleA4,-58,bleA2,-65,bleA5,-51,A,126.514,-965.203,51.301,G,-6160,47040,10570,M,-727.5,142.5,-13.5,,
20:48.2,bleT2,-,-,-,0,5,bleA5,-49,bleA4,-64,bleA2,-58,bleA3,-65,bleA6,-56,A,157.441,-972.828,101.199,G,-4130,77490,-10640,M,-729,169.5,13.5
20:48.3,bleT2,-,-,-,0,4,bleA6,-64,bleA4,-53,bleA2,-71,bleA5,-50,A,21.045,-958.432,-86.986,G,-5530,-13440,-13230,M,-729,169.5,15,,
20:48.5,bleT2,-,-,-,0,5,bleA4,-61,bleA2,-61,bleA3,-64,bleA5,-50,bleA6,-61,A,373.015,-943.426,155.855,G,-490,-31640,-28420,M,-732,195,1.5
20:48.6,bleT2,-,-,-,0,5,bleA2,-68,bleA4,-57,bleA3,-67,bleA5,-55,bleA6,-64,A,523.136,-1156.133,98.515,G,48720,16030,-14770,M,-735,189,-4.5
20:48.7,bleT2,-,-,-,0,2,bleA4,-71,bleA6,-62,A,67.405,-1073.417,162.809,G,38290,-31220,-2660,M,-747,159,-39,,,,,,
20:48.8,bleT2,-,-,-,0,4,bleA4,-58,bleA5,-61,bleA2,-62,bleA6,-67,A,49.41,-997.106,-112.24,G,4760,6370,-18690,M,-754.5,159,-28.5,,
20:48.9,bleT2,-,-,-,0,3,bleA2,-59,bleA3,-78,bleA5,-55,A,31.659,-928.969,116.144,G,31150,-27300,21070,M,-760.5,175.5,-46.5,,,,
20:49.0,bleT2,-,-,-,0,4,bleA6,-55,bleA4,-63,bleA2,-63,bleA5,-54,A,119.377,-1063.596,24.888,G,-39270,-16940,630,M,-765,174,-52.5,,
20:49.1,bleT2,-,-,-,0,5,bleA2,-63,bleA4,-58,bleA3,-71,bleA6,-59,bleA5,-55,A,326.716,-816.851,226.188,G,28700,5390,-31780,M,-771,178.5,-54
20:49.2,bleT2,-,-,-,0,4,bleA6,-65,bleA2,-63,bleA4,-71,bleA5,-55,A,189.832,-954.772,-47.214,G,-490,3010,-6440,M,-757.5,183,-54,,
20:49.3,bleT2,-,-,-,0,4,bleA2,-65,bleA3,-71,bleA6,-64,bleA5,-56,A,247.904,-993.751,173.362,G,-4690,-8610,-5670,M,-774,195,-69,,
20:49.4,bleT2,-,-,-,0,4,bleA5,-59,bleA6,-61,bleA4,-57,bleA2,-67,A,143.106,-941.108,257.603,G,-6020,-14630,11200,M,-763.5,183,-72,,
20:49.5,bleT2,-,-,-,0,5,bleA4,-63,bleA5,-56,bleA2,-61,bleA6,-69,bleA3,-65,A,192.333,-1144.116,91.012,G,-33950,13860,-3430,M,-769.5,183,-43.5
20:49.6,bleT2,-,-,-,0,3,bleA4,-58,bleA2,-71,bleA5,-61,A,130.967,-1075.308,275.476,G,-14210,29890,14980,M,-771,207,-46.5,,,,
20:49.7,bleT2,-,-,-,0,5,bleA4,-66,bleA2,-68,bleA3,-72,bleA5,-62,bleA6,-66,A,128.405,-1035.475,28.182,G,-23940,56000,-21350,M,-759,207,-22.5
20:49.8,bleT2,-,-,-,0,3,bleA6,-56,bleA4,-59,bleA5,-57,A,78.873,-869.128,126.026,G,16380,38570,5950,M,-753,214.5,-7.5,,,,
20:49.9,bleT2,-,-,-,0,5,bleA4,-65,bleA2,-62,bleA3,-65,bleA5,-62,bleA6,-67,A,176.9,-957.456,4.819,G,20300,1330,-10500,M,-768,235.5,-18
20:50.0,bleT2,-,-,-,0,5,bleA4,-61,bleA2,-64,bleA3,-70,bleA5,-62,bleA6,-61,A,272.67,-992.653,10.736,G,-13720,5460,420,M,-771,252,-22.5
20:50.1,bleT2,-,-,-,0,5,bleA4,-61,bleA2,-62,bleA3,-71,bleA5,-66,bleA6,-62,A,258.152,-948.672,120.841,G,-11550,10920,2870,M,-763.5,238.5,-13.5
20:50.2,bleT2,-,-,-,0,5,bleA4,-59,bleA5,-69,bleA6,-63,bleA2,-62,bleA3,-78,A,247.477,-985.455,134.444,G,-11690,-19320,-2380,M,-765,240,-3
20:50.3,bleT2,-,-,-,0,5,bleA4,-61,bleA2,-59,bleA3,-78,bleA5,-62,bleA6,-66,A,165.859,-927.81,28.548,G,16870,-16940,16030,M,-753,217.5,3
20:50.4,bleT2,-,-,-,0,4,bleA6,-58,bleA4,-63,bleA2,-64,bleA5,-59,A,324.947,-1004.487,-15.372,G,37800,-19040,-4550,M,-765,228,-1.5,,
20:50.5,bleT2,-,-,-,0,5,bleA5,-60,bleA4,-91,bleA2,-59,bleA3,-67,bleA6,-77,A,126.697,-1071.221,-182.207,G,-22190,-17010,-9870,M,-766.5,232.5,-10.5
20:50.7,bleT2,-,-,-,0,2,bleA6,-58,bleA4,-59,A,109.495,-871.934,171.41,G,-22750,-350,6510,M,-774,246,-21,,,,,,
20:50.7,bleT2,-,-,-,0,2,bleA2,-66,bleA5,-60,A,232.959,-959.042,54.229,G,3920,-10080,-10780,M,-783,240,-6,,,,,,
20:50.8,bleT2,-,-,-,0,5,bleA2,-65,bleA4,-64,bleA3,-70,bleA5,-64,bleA6,-59,A,113.643,-1067.744,-11.163,G,-30170,-4550,490,M,-768,232.5,4.5
20:50.9,bleT2,-,-,-,0,4,bleA6,-56,bleA2,-63,bleA4,-65,bleA5,-69,A,155.611,-997.228,32.147,G,-630,6790,-12880,M,-771,244.5,10.5,,
20:51.0,bleT2,-,-,-,0,5,bleA2,-62,bleA3,-67,bleA5,-66,bleA6,-61,bleA4,-61,A,199.897,-923.906,114.619,G,21350,-9170,-7910,M,-768,264,-1.5
20:51.1,bleT2,-,-,-,0,4,bleA4,-67,bleA5,-72,bleA6,-55,bleA2,-60,A,284.382,-1001.01,100.711,G,-16310,19880,7700,M,-774,256.5,4.5,,
20:51.2,bleT2,-,-,-,0,5,bleA5,-71,bleA6,-70,bleA4,-64,bleA2,-66,bleA3,-76,A,94.611,-973.865,-52.216,G,9590,13650,10710,M,-774,244.5,10.5
20:51.3,bleT2,-,-,-,0,3,bleA5,-73,bleA2,-62,bleA4,-64,A,296.033,-970.937,106.445,G,4620,24360,2870,M,-772.5,253.5,-4.5,,,,
20:51.4,bleT2,-,-,-,0,4,bleA5,-66,bleA4,-85,bleA2,-65,bleA3,-81,A,152.073,-1026.935,-148.169,G,-10010,-20370,13720,M,-774,247.5,4.5,,
20:51.5,bleT2,-,-,-,0,4,bleA4,-62,bleA6,-57,bleA5,-78,bleA2,-64,A,273.036,-968.619,76.128,G,-35770,17570,-18410,M,-783,243,-1.5,,
20:51.6,bleT2,-,-,-,0,5,bleA5,-67,bleA2,-66,bleA4,-66,bleA3,-79,bleA6,-74,A,212.158,-1018.09,14.945,G,19950,13790,-8610,M,-778.5,244.5,0
20:51.7,bleT2,-,-,-,0,5,bleA4,-60,bleA5,-70,bleA6,-61,bleA2,-65,bleA3,-74,A,161.467,-984.662,36.539,G,-8680,-7700,2870,M,-769.5,258,3
20:51.8,bleT2,-,-,-,0,5,bleA5,-72,bleA4,-61,bleA2,-67,bleA3,-78,bleA6,-81,A,202.154,-953.857,163.236,G,6790,27650,-6090,M,-768,268.5,-7.5
20:51.9,bleT2,-,-,-,0,4,bleA5,-66,bleA6,-68,bleA2,-66,bleA4,-60,A,247.05,-953.43,83.448,G,5810,10010,-11060,M,-771,262.5,0,,
20:52.0,bleT2,-,-,-,0,2,bleA2,-66,bleA6,-72,A,263.52,-982.588,4.27,G,3010,-6230,-1960,M,-781.5,258,1.5,,,,,,
20:52.1,bleT2,-,-,-,0,4,bleA6,-66,bleA4,-61,bleA2,-67,bleA5,-70,A,254.248,-968.68,82.106,G,5810,-12810,6020,M,-778.5,258,-1.5,,
20:52.2,bleT2,-,-,-,0,5,bleA4,-63,bleA2,-61,bleA3,-77,bleA5,-67,bleA6,-64,A,144.875,-999.912,65.331,G,7490,24990,-4340,M,-786,255,-1.5
20:52.3,bleT2,-,-,-,0,4,bleA6,-58,bleA2,-68,bleA4,-60,bleA5,-64,A,100.223,-965.264,244.61,G,13090,-21630,9940,M,-783,252,-18,,
20:52.4,bleT2,-,-,-,0,4,bleA5,-63,bleA2,-62,bleA4,-63,bleA3,-66,A,68.869,-1011.075,121.268,G,-10780,-59710,7000,M,-774,237,-13.5,,
20:52.5,bleT2,-,-,-,0,4,bleA6,-57,bleA4,-72,bleA2,-61,bleA5,-56,A,200.141,-1015.772,45.079,G,16100,-63910,-8470,M,-777,211.5,-21,,
20:52.6,bleT2,-,-,-,0,5,bleA2,-63,bleA3,-68,bleA5,-54,bleA6,-59,bleA4,-66,A,209.352,-963.129,45.079,G,9730,-84350,-490,M,-784.5,201,-27
20:52.8,bleT2,-,-,-,0,4,bleA6,-66,bleA4,-81,bleA2,-61,bleA5,-57,A,173.179,-921.466,211.914,G,31500,-87640,8820,M,-784.5,168,-79.5,,
20:52.9,bleT2,-,-,-,0,5,bleA5,-55,bleA6,-80,bleA2,-62,bleA4,-64,bleA3,-67,A,67.466,-943.426,40.992,G,25060,-127890,-490,M,-789,147,-88.5
20:53.0,bleT2,-,-,-,0,4,bleA5,-55,bleA6,-66,bleA2,-56,bleA4,-66,A,358.436,-986.126,-106.506,G,16380,-129150,-7420,M,-774,133.5,-123,,
20:53.1,bleT2,-,-,-,0,5,bleA4,-54,bleA2,-58,bleA3,-68,bleA5,-56,bleA6,-59,A,272.243,-987.59,-82.655,G,27230,-112070,9940,M,-789,124.5,-163.5
20:53.2,bleT2,-,-,-,0,1,bleA5,-53,A,295.484,-894.443,58.56,G,39550,-113120,6300,M,-783,118.5,-207,,,,,,,,
20:53.3,bleT2,-,-,-,0,4,bleA2,-61,bleA3,-74,bleA5,-60,bleA6,-65,A,300.425,-1033.584,-365.146,G,-7700,-75460,-1890,M,-781.5,127.5,-225,,
20:53.4,bleT2,-,-,-,0,2,bleA5,-60,bleA2,-65,A,42.761,-975.39,153.964,G,35840,-39340,-5810,M,-766.5,102,-276,,,,,,
20:53.4,bleT2,-,-,-,0,2,bleA6,-67,bleA4,-59,A,194.285,-993.629,-224.663,G,-32830,-54810,29820,M,-784.5,126,-250.5,,,,,,
20:53.5,bleT2,-,-,-,0,5,bleA5,-63,bleA4,-60,bleA2,-61,bleA3,-69,bleA6,-64,A,226.066,-994.666,146.705,G,45570,-11900,-2800,M,-771,126,-301.5
20:53.6,bleT2,-,-,-,0,4,bleA6,-65,bleA2,-63,bleA4,-60,bleA5,-66,A,56.486,-1019.554,34.709,G,-10080,-10290,-420,M,-762,117,-313.5,,
20:53.7,bleT2,-,-,-,0,5,bleA4,-64,bleA2,-63,bleA3,-74,bleA5,-62,bleA6,-63,A,54.168,-1008.696,198.25,G,-10500,16730,6160,M,-750,129,-312
20:53.8,bleT2,-,-,-,0,4,bleA6,-65,bleA4,-58,bleA2,-63,bleA5,-68,A,136.762,-957.273,-164.578,G,-27720,-73360,15260,M,-763.5,121.5,-297,,
20:53.9,bleT2,-,-,-,0,5,bleA4,-61,bleA2,-59,bleA3,-87,bleA5,-66,bleA6,-60,A,389.119,-930.189,18.666,G,-16800,22190,-18970,M,-762,127.5,-297
20:54.0,bleT2,-,-,-,0,3,bleA6,-70,bleA4,-59,bleA2,-61,A,65.148,-1077.199,26.352,G,-560,35490,21910,M,-769.5,102,-306,,,,
20:54.1,bleT2,-,-,-,0,5,bleA2,-60,bleA4,-62,bleA3,-81,bleA5,-69,bleA6,-62,A,52.765,-991.738,20.557,G,23030,8820,4270,M,-759,97.5,-312
20:54.2,bleT2,-,-,-,0,4,bleA4,-61,bleA5,-63,bleA6,-67,bleA2,-60,A,235.338,-985.943,172.142,G,6020,6440,-700,M,-757.5,108,-328.5,,
20:54.3,bleT2,-,-,-,0,5,bleA4,-61,bleA6,-63,bleA3,-83,bleA5,-61,bleA2,-61,A,28.487,-965.935,142.069,G,-280,-10990,-8820,M,-754.5,100.5,-319.5
20:54.4,bleT2,-,-,-,0,4,bleA6,-59,bleA4,-59,bleA2,-62,bleA5,-55,A,126.514,-1009.062,-0.488,G,-22610,-41790,-21210,M,-759,117,-310.5,,
20:54.5,bleT2,-,-,-,0,4,bleA5,-53,bleA4,-59,bleA2,-66,bleA3,-85,A,116.144,-941.23,160.43,G,11970,-89040,-7350,M,-754.5,144,-340.5,,
20:54.6,bleT2,-,-,-,0,4,bleA6,-60,bleA4,-59,bleA2,-57,bleA5,-68,A,121.817,-943.06,296.338,G,18340,-112560,6930,M,-759,168,-360,,
20:54.8,bleT2,-,-,-,0,5,bleA4,-73,bleA2,-66,bleA3,-70,bleA5,-53,bleA6,-63,A,132.309,-1088.301,-52.094,G,21140,-109620,-280,M,-762,199.5,-370.5
20:54.9,bleT2,-,-,-,0,5,bleA4,-61,bleA2,-62,bleA3,-68,bleA6,-69,bleA5,-50,A,90.463,-1064.877,-60.634,G,20300,-112280,4200,M,-753,246,-381
20:55.0,bleT2,-,-,-,0,5,bleA2,-69,bleA3,-67,bleA5,-49,bleA6,-69,bleA4,-64,A,68.259,-1002.535,203.008,G,5810,-106120,2450,M,-732,280.5,-396
20:55.1,bleT2,-,-,-,0,5,bleA4,-59,bleA2,-75,bleA3,-64,bleA5,-49,bleA6,-66,A,139.019,-980.819,-13.603,G,39340,-89600,140,M,-730.5,313.5,-391.5
20:55.2,bleT2,-,-,-,0,2,bleA4,-60,bleA6,-74,A,259.189,-1031.449,-116.266,G,-5810,-15050,-15540,M,-723,339,-384,,,,,,
20:55.3,bleT2,-,-,-,0,4,bleA2,-63,bleA4,-60,bleA5,-48,bleA6,-72,A,186.172,-937.875,-225.334,G,-3570,-38430,-2310,M,-730.5,352.5,-379.5,,
20:55.4,bleT2,-,-,-,0,3,bleA4,-71,bleA3,-74,bleA6,-69,A,143.899,-997.289,-158.722,G,-2520,-61530,7770,M,-726,364.5,-381,,,,
20:55.5,bleT2,-,-,-,0,5,bleA4,-67,bleA2,-83,bleA3,-77,bleA5,-50,bleA6,-65,A,389.424,-969.412,-200.568,G,20230,30590,-5250,M,-718.5,381,-378
20:55.6,bleT2,-,-,-,0,5,bleA4,-70,bleA2,-62,bleA3,-74,bleA5,-58,bleA6,-82,A,-80.398,-901.275,489.281,G,44170,-37100,38710,M,-699,351,-400.5
20:55.7,bleT2,-,-,-,0,4,bleA6,-62,bleA2,-75,bleA4,-69,bleA5,-52,A,166.164,-996.069,-160.796,G,20930,-62370,17920,M,-712.5,382.5,-366,,
20:55.8,bleT2,-,-,-,0,5,bleA5,-59,bleA2,-63,bleA4,-64,bleA3,-62,bleA6,-68,A,168.238,-991.921,-73.566,G,-51520,-7140,5880,M,-720,378,-361.5
20:55.9,bleT2,-,-,-,0,4,bleA6,-64,bleA4,-66,bleA2,-68,bleA5,-51,A,217.587,-1081.347,-83.997,G,-7770,34020,-13510,M,-723,381,-354,,
20:56.0,bleT2,-,-,-,0,5,bleA2,-63,bleA3,-66,bleA5,-54,bleA6,-67,bleA4,-61,A,241.682,-881.145,375.455,G,39060,12320,-5320,M,-708,375,-390
20:56.1,bleT2,-,-,-,0,2,bleA4,-60,bleA6,-60,A,166.652,-995.886,-56.669,G,-8260,-53410,8680,M,-724.5,373.5,-363,,,,,,
20:56.1,bleT2,-,-,-,0,3,bleA5,-56,bleA2,-63,bleA3,-67,A,358.68,-923.235,163.663,G,3290,840,-3500,M,-721.5,390,-354,,,,
20:56.2,bleT2,-,-,-,0,5,bleA5,-54,bleA4,-56,bleA2,-66,bleA3,-69,bleA6,-67,A,180.804,-967.033,-61.061,G,-7980,3710,19530,M,-718.5,394.5,-364.5
20:56.3,bleT2,-,-,-,0,4,bleA6,-62,bleA4,-56,bleA2,-74,bleA5,-62,A,214.476,-994.666,57.828,G,-34230,25620,-9030,M,-729,376.5,-346.5,,
20:56.4,bleT2,-,-,-,0,5,bleA4,-60,bleA2,-61,bleA3,-65,bleA5,-59,bleA6,-60,A,252.845,-1052.25,46.848,G,-5810,140,-9170,M,-730.5,384,-355.5
20:56.5,bleT2,-,-,-,0,5,bleA4,-60,bleA5,-59,bleA6,-63,bleA2,-72,bleA3,-70,A,324.459,-1034.255,238.205,G,47040,-2870,-11130,M,-706.5,378,-379.5
20:56.6,bleT2,-,-,-,0,5,bleA5,-54,bleA6,-65,bleA2,-66,bleA3,-75,bleA4,-61,A,88.328,-1055.788,106.506,G,6790,-21840,-12390,M,-705,396,-385.5
20:56.7,bleT2,-,-,-,0,4,bleA6,-57,bleA2,-76,bleA4,-67,bleA5,-54,A,210.389,-881.633,157.38,G,26040,-3570,-7280,M,-696,405,-375,,
20:56.9,bleT2,-,-,-,0,4,bleA4,-59,bleA3,-72,bleA5,-57,bleA6,-62,A,119.926,-918.416,229.116,G,-8330,-25830,6020,M,-691.5,421.5,-373.5,,
20:57.0,bleT2,-,-,-,0,5,bleA2,-66,bleA4,-69,bleA3,-64,bleA5,-57,bleA6,-59,A,62.586,-1052.921,-352.153,G,-22540,-15260,-17290,M,-700.5,420,-349.5
20:57.1,bleT2,-,-,-,0,4,bleA4,-60,bleA2,-71,bleA5,-64,bleA6,-59,A,260.653,-950.136,228.384,G,-39900,14210,-7140,M,-691.5,426,-372,,
20:57.2,bleT2,-,-,-,0,4,bleA6,-78,bleA2,-71,bleA4,-65,bleA5,-62,A,208.803,-898.835,289.384,G,45150,14490,-6510,M,-694.5,424.5,-367.5,,
20:57.3,bleT2,-,-,-,0,5,bleA4,-70,bleA2,-64,bleA3,-71,bleA6,-59,bleA5,-61,A,311.649,-897.005,191.845,G,2450,6930,1960,M,-670.5,414,-372
20:57.4,bleT2,-,-,-,0,5,bleA6,-60,bleA4,-61,bleA5,-65,bleA2,-85,bleA3,-74,A,-117.364,-1068.476,220.393,G,-9800,26040,30870,M,-691.5,393,-379.5
20:57.5,bleT2,-,-,-,0,5,bleA5,-56,bleA2,-62,bleA3,-65,bleA4,-53,bleA6,-65,A,307.562,-975.573,296.46,G,30520,-1820,-38570,M,-673.5,396,-390
20:57.6,bleT2,-,-,-,0,4,bleA6,-62,bleA4,-59,bleA2,-72,bleA5,-72,A,135.969,-1032.73,27.755,G,-12110,13790,16730,M,-672,411,-379.5,,
20:57.7,bleT2,-,-,-,0,5,bleA2,-66,bleA3,-62,bleA5,-63,bleA6,-73,bleA4,-53,A,210.633,-945.805,-29.341,G,18200,30660,3220,M,-679.5,403.5,-399
20:57.8,bleT2,-,-,-,0,4,bleA5,-59,bleA6,-73,bleA2,-69,bleA4,-54,A,214.781,-926.834,80.52,G,-4130,-59290,3640,M,-678,397.5,-403.5,,
20:57.9,bleT2,-,-,-,0,5,bleA5,-72,bleA4,-53,bleA2,-65,bleA3,-65,bleA6,-57,A,247.904,-941.108,-5.368,G,-26740,21630,-4480,M,-678,394.5,-378
20:58.0,bleT2,-,-,-,0,4,bleA5,-65,bleA6,-58,bleA2,-72,bleA4,-51,A,197.518,-912.072,81.069,G,7700,26040,3290,M,-693,378,-388.5,,
20:58.1,bleT2,-,-,-,0,5,bleA5,-65,bleA4,-57,bleA2,-67,bleA3,-67,bleA6,-61,A,297.985,-936.106,172.142,G,2100,-1470,5670,M,-685.5,373.5,-390
20:58.2,bleT2,-,-,-,0,3,bleA6,-58,bleA2,-68,bleA4,-51,A,138.348,-1082.506,94.977,G,-8680,-4480,12180,M,-691.5,378,-390,,,,
20:58.3,bleT2,-,-,-,0,4,bleA4,-67,bleA2,-62,bleA3,-70,bleA6,-57,A,291.031,-1002.596,7.015,G,16730,-12740,-2030,M,-676.5,376.5,-391.5,,
20:58.4,bleT2,-,-,-,0,4,bleA2,-84,bleA5,-58,bleA6,-67,bleA4,-55,A,196.054,-1010.709,325.618,G,7140,10010,-10220,M,-664.5,375,-408,,
20:58.5,bleT2,-,-,-,0,5,bleA5,-63,bleA4,-60,bleA2,-67,bleA3,-65,bleA6,-57,A,-35.563,-1094.523,-233.63,G,-48720,-7490,14910,M,-687,372,-396
20:58.6,bleT2,-,-,-,0,4,bleA4,-55,bleA5,-75,bleA6,-58,bleA2,-66,A,257.359,-861.93,223.321,G,20160,14560,-41930,M,-670.5,381,-405,,
20:58.7,bleT2,-,-,-,0,5,bleA4,-65,bleA2,-79,bleA3,-63,bleA5,-75,bleA6,-58,A,219.905,-955.199,-53.07,G,7490,4550,-15120,M,-685.5,382.5,-388.5
20:58.8,bleT2,-,-,-,0,4,bleA4,-67,bleA5,-63,bleA6,-59,bleA3,-64,A,106.872,-983.93,58.804,G,-26040,-5740,12530,M,-676.5,375,-382.5,,
20:58.9,bleT2,-,-,-,0,5,bleA5,-64,bleA4,-73,bleA2,-68,bleA3,-65,bleA6,-62,A,65.88,-1006.195,-174.46,G,-7000,-18480,-15680,M,-693,375,-375
20:59.1,bleT2,-,-,-,0,4,bleA6,-60,bleA2,-70,bleA4,-67,bleA5,-73,A,250.649,-1096.17,61.488,G,-26460,18200,-12320,M,-679.5,381,-388.5,,
20:59.2,bleT2,-,-,-,0,3,bleA2,-69,bleA5,-61,bleA6,-56,A,202.764,-945.927,164.7,G,-770,43330,-9870,M,-688.5,375,-381,,,,
20:59.3,bleT2,-,-,-,0,3,bleA6,-65,bleA4,-64,bleA5,-71,A,158.722,-976.732,199.226,G,13230,20790,5880,M,-685.5,370.5,-382.5,,,,
20:59.4,bleT2,-,-,-,0,4,bleA4,-78,bleA2,-69,bleA3,-69,bleA6,-55,A,184.403,-1012.844,-32.513,G,1680,5670,-4690,M,-693,358.5,-381,,
20:59.5,bleT2,-,-,-,0,4,bleA2,-68,bleA4,-62,bleA5,-76,bleA6,-64,A,260.043,-962.275,38.735,G,2100,26110,-13790,M,-679.5,364.5,-393,,
20:59.6,bleT2,-,-,-,0,5,bleA2,-76,bleA3,-69,bleA5,-57,bleA6,-59,bleA4,-61,A,155.733,-985.882,10.065,G,-19040,40180,-2030,M,-685.5,346.5,-405
20:59.7,bleT2,-,-,-,0,4,bleA2,-84,bleA4,-61,bleA5,-67,bleA6,-63,A,180.804,-946.659,68.198,G,-10010,52990,-6090,M,-694.5,331.5,-402,,
20:59.8,bleT2,-,-,-,0,5,bleA5,-61,bleA4,-71,bleA2,-68,bleA3,-71,bleA6,-59,A,196.237,-952.454,11.651,G,-25270,76160,-3220,M,-685.5,313.5,-405
20:59.9,bleT2,-,-,-,0,5,bleA2,-71,bleA4,-56,bleA3,-67,bleA5,-64,bleA6,-64,A,147.803,-973.743,-32.269,G,-17570,82600,5460,M,-702,279,-402
21:00.0,bleT2,-,-,-,0,5,bleA5,-55,bleA2,-68,bleA4,-58,bleA3,-62,bleA6,-64,A,309.575,-988.017,25.132,G,-34860,61810,-11340,M,-706.5,262.5,-393
21:00.1,bleT2,-,-,-,0,4,bleA6,-61,bleA2,-73,bleA4,-65,bleA5,-58,A,261.019,-1017.541,83.631,G,-24500,67760,12040,M,-720,226.5,-387,,
21:00.2,bleT2,-,-,-,0,4,bleA2,-63,bleA6,-66,bleA5,-53,bleA4,-66,A,151.829,-1032.059,-107.543,G,-38640,46900,10780,M,-738,190.5,-363,,
21:00.3,bleT2,-,-,-,0,4,bleA6,-61,bleA2,-65,bleA4,-61,bleA5,-64,A,-30.317,-879.742,267.729,G,12880,21420,-16170,M,-723,193.5,-363,,
21:00.4,bleT2,-,-,-,0,4,bleA4,-72,bleA2,-62,bleA3,-70,bleA5,-69,A,66.246,-975.573,-88.145,G,-9590,29890,210,M,-744,199.5,-340.5,,
21:00.5,bleT2,-,-,-,0,4,bleA2,-67,bleA5,-59,bleA4,-59,bleA6,-71,A,192.577,-1114.714,-105.408,G,-29820,27860,23520,M,-745.5,199.5,-324,,
21:00.6,bleT2,-,-,-,0,5,bleA2,-62,bleA3,-70,bleA5,-65,bleA6,-66,bleA4,-58,A,71.675,-1008.391,233.691,G,17640,11060,23590,M,-732,162,-343.5
21:00.7,bleT2,-,-,-,0,4,bleA2,-67,bleA4,-54,bleA5,-62,bleA6,-67,A,110.105,-970.632,29.219,G,21000,33670,-23800,M,-733.5,151.5,-345,,
21:00.8,bleT2,-,-,-,0,5,bleA2,-62,bleA4,-77,bleA3,-74,bleA5,-62,bleA6,-66,A,88.267,-982.832,79.056,G,1750,41510,-5810,M,-723,163.5,-351
21:00.9,bleT2,-,-,-,0,4,bleA6,-63,bleA4,-53,bleA2,-67,bleA5,-60,A,14.457,-990.213,-26.291,G,-7770,25060,22750,M,-726,138,-322.5,,
21:01.1,bleT2,-,-,-,0,5,bleA2,-67,bleA4,-58,bleA3,-67,bleA5,-58,bleA6,-59,A,196.542,-920.917,32.391,G,5740,37380,-16450,M,-727.5,126,-325.5
21:01.2,bleT2,-,-,-,0,5,bleA2,-72,bleA4,-56,bleA3,-68,bleA5,-53,bleA6,-59,A,244.305,-946.842,31.476,G,6720,57330,3780,M,-726,115.5,-325.5
21:01.3,bleT2,-,-,-,0,5,bleA2,-71,bleA5,-55,bleA6,-56,bleA4,-60,bleA3,-66,A,210.694,-1064.45,121.329,G,-18340,15400,34930,M,-729,100.5,-318
21:01.4,bleT2,-,-,-,0,2,bleA2,-63,bleA5,-51,A,142.13,-910.913,204.411,G,-6510,29190,-3290,M,-718.5,78,-307.5,,,,,,
